statea,countya,tracta,pnhwht12,pnhblk12,phisp12,pntv12,pasian12,phaw12,pindia12,pchina12,pfilip12,pjapan12,pkorea12,pviet12,p15wht12,p65wht12,p15blk12,p65blk12,p15hsp12,p65hsp12,p15ntv12,p65ntv12,p15asn12,p65asn12,pmex12,pcuban12,ppr12,pruanc12,pitanc12,pgeanc12,piranc12,pscanc12,pfb12,pnat12,p10imm12,prufb12,pitfb12,pgefb12,pirfb12,pscfb12,polang12,plep12,phs12,pcol12,punemp12,pflabf12,pprof12,pmanuf12,psemp12,pvet12,p65pov12,ppov12,pwpov12,pnapov12,pfmpov12,pbpov12,phpov12,papov12,pvac12,pown12,pmulti12,p30old12,p18und12,p60up12,p75up12,pmar12,pwds12,pfhh12,p10yrs12,ageblk12,agentv12,agewht12,agehsp12,india12,filip12,japan12,korea12,viet12,pop12,nhwht12,nhblk12,ntv12,hisp12,asian12,haw12,china12,a15wht12,a65wht12,a15blk12,a65blk12,a15hsp12,a65hsp12,a15ntv12,a65ntv12,ageasn12,a15asn12,a65asn12,mex12,pr12,cuban12,geanc12,iranc12,itanc12,ruanc12,fb12,nat12,itfb12,rufb12,ag5up12,irfb12,gefb12,scanc12,n10imm12,olang12,lep12,scfb12,ag25up12,dfmpov12,hh12,hinc12,hincb12,hincw12,hinch12,incpc12,ag18cv12,vet12,empclf12,dpov12,npov12,dbpov12,nbpov12,dnapov12,nnapov12,dwpov12,nwpov12,dhpov12,nhpov12,hhb12,hhw12,hhh12,hs12,col12,clf12,unemp12,dflabf12,flabf12,prof12,manuf12,semp12,hha12,hinca12,n65pov12,nfmpov12,napov12,dapov12,family12,hu12,vac12,ohu12,own12,rent12,dmulti12,mrent12,mhmval12,multi12,h30old12,h10yrs12,a18und12,a60up12,a75up12,ag15up12,mar12,wds12,fhh12
22,071,011500,82.80000305,5.409999847,2.519999981,0.519999981,7.340000153,0,0.670000017,0,0,0,0,6.670000076,11.55000019,21.21999931,0,27.39999962,0,11.76000023,0,0,12.11999989,0,0.519999981,0,1.700000048,2.299999952,3.339999914,9.340000153,11.48999977,0.300000012,6.670000076,6.670000076,2.220000029,0,0,0,0,0,19.65999985,2.099999905,26.12000084,56.04999924,2.559999943,47.29000092,55.09999847,1.720000029,17.09000015,14.31999969,1.279999971,12.26000023,9.720000267,0,3.609999895,91.66999817,0,0,28.05999947,61,38.68000031,97.11000061,10.97000027,25.71999931,9.930000305,38.15000153,22.19000053,3.309999943,62.43999863,73,7,1117,34,9,0,0,0,90,1349,1117,73,7,34,99,0,0,129,237,0,20,0,4,0,0,99,12,0,7,23,0,126,155,45,31,90,90,0,0,1241,0,0,4,30,244,26,0,1049,332,623,78525,-999,75938,250001,55171,1201,172,755,1330,163,60,55,7,0,1111,108,34,0,0,559,27,274,588,743,19,609,288,416,13,129,23,87054,17,12,0,99,332,866,243,623,380,243,866,1089,418900,335,841,389,148,347,134,1203,459,267,11
22,071,011600,87.75,1.440000057,6.769999981,0,2.230000019,0,0,0,0,1.00999999,0,0.649999976,16.67000008,17.31999969,0,50,0,0,-999,-999,0,45.15999985,5.190000057,0.790000021,0,1.440000057,7.559999943,5.190000057,8.289999962,0,5.329999924,3.890000105,0.860000014,0,0,0.860000014,0,0,10.39999962,0,5.039999962,82.76999664,3.450000048,49.25,78.26000214,4.070000172,26.09000015,4.739999771,0.529999971,1.970000029,2.200000048,-999,0,-999,0,0,9.930000305,68.87999725,37.81999969,96.73000336,16.35000038,27.22999954,4.96999979,52.65000153,22.01000023,0,58.15999985,20,0,1218,94,0,0,14,0,9,1388,1218,20,0,94,31,0,0,203,211,0,10,0,0,0,0,31,0,14,72,0,11,72,115,105,20,74,54,0,0,1298,0,12,0,12,135,0,0,1091,320,662,117981,-999,116125,127731,85238,1161,55,713,1323,26,0,0,0,0,1182,26,94,0,0,607,49,55,903,725,25,664,327,558,29,186,0,-999,7,0,0,22,320,735,73,662,456,206,735,1257,490900,278,711,385,227,378,69,1172,617,258,0
22,071,011700,92.45999908,0,3.569999933,0,1.49000001,0,0,0.75,0.75,0,0,0,10.27999973,18.10000038,-999,-999,37.36000061,0,-999,-999,0,100,2.470000029,0.629999995,0,1.25999999,4.119999886,8.720000267,8.840000153,0.790000021,3.25999999,3.25999999,0.709999979,0,0,0.389999986,0,0,9.81000042,0.629999995,1.860000014,85.70999908,2.349999905,57.88999939,75.48999786,0.910000026,26.96999931,7.53000021,0.389999986,3.5,3.099999905,-999,0,-999,17.57999992,0,6.71999979,72.75,27.18000031,92.37000275,18.11000061,29.10000038,7.539999962,53.00999832,18.21999931,5.909999847,56.29999924,0,0,2354,91,0,19,0,0,0,2546,2354,0,0,91,38,0,19,242,426,0,0,34,0,0,0,38,0,38,63,0,16,222,225,105,32,83,83,0,0,2395,0,10,20,18,235,15,0,1932,677,1222,122222,-999,124073,63646,121844,2071,156,1424,2546,89,0,0,0,0,2354,73,91,16,0,1151,43,36,1656,1406,33,1185,686,1075,13,384,28,109342,10,0,0,38,677,1310,88,1222,889,333,1310,1820,631000,356,1210,688,461,741,192,2245,1190,409,40
22,071,011900,91.37999725,1.080000043,5.679999828,0,1.75999999,0,0,0.689999998,1.029999971,0,1.080000043,0,14.47999954,5.25,0,0,12.93000031,0,-999,-999,26.31999969,38.59999847,4.360000134,0,0,0,8.180000305,6.079999924,13.13000011,1.470000029,5.239999771,3.430000067,2.25,0,0,0,0.239999995,0,11.53999996,0.920000017,4.170000076,81.30000305,2.799999952,61.22000122,72.08000183,0.430000007,9.420000076,2.549999952,0.200000003,25.96999931,26.96999931,-999,0,46.34000015,21.54999924,0,7.880000114,47.79999924,28.04000092,95.25,17.38999939,9.600000381,2.74000001,40.09000015,4.900000095,0,71.81999969,41,0,1865,116,0,21,0,22,0,2041,1865,22,0,116,36,0,14,270,98,0,0,15,0,0,0,57,15,22,89,0,0,124,268,167,0,107,70,0,0,1958,5,0,30,46,226,18,0,1246,387,795,75980,-999,76182,80481,44705,1686,43,1157,2041,530,41,19,0,0,1865,503,116,25,22,707,33,52,1013,1178,33,740,453,834,5,109,39,203466,4,0,0,57,387,863,68,795,380,415,863,1527,363200,242,822,571,355,196,56,1756,704,86,0
22,071,012000,85.27999878,6.880000114,6.670000076,0.889999986,0.280000001,0,0,0.280000001,0,0,0,0,16.77000046,15,35,12,11.34000015,55.66999817,61.54000092,0,0,0,0.550000012,0,0,0.340000004,5.570000172,7.769999981,7.429999828,3.230000019,5.300000191,2.339999914,1.379999995,0,0,0,0,0,15.40999985,0.589999974,6.539999962,77.79000092,6.539999962,37.63000107,81.38999939,5.5,22.32999992,7.570000172,1.860000014,19.70999908,17.96999931,0,8.130000114,67.77999878,0,0,14.10000038,70.55999756,37.47999954,85.12999725,18.22999954,25.45000076,8.869999886,52.00999832,16.61000061,8.130000114,60.06000137,100,13,1240,97,0,0,0,0,0,1454,1240,100,13,97,4,0,4,208,186,35,12,11,54,8,0,4,0,0,8,0,0,113,108,81,5,77,34,0,0,1350,0,0,47,20,208,8,0,1040,369,676,107946,14458,109107,153667,68122,1189,90,618,1395,275,90,61,13,0,1191,214,97,0,47,582,38,68,809,627,41,667,251,503,34,138,4,-999,26,30,0,4,369,787,111,676,477,199,787,1189,577500,295,670,406,265,370,129,1192,620,198,30
22,071,012101,73.43000031,6.329999924,8.579999924,0,9.489999771,0,3.549999952,2.539999962,0.819999993,0,0.720000029,1.99000001,11.40999985,6.260000229,20.62000084,0,25.10000038,0,-999,-999,1.019999981,0,3.849999905,0.389999986,0.460000008,0.49000001,5.670000076,7.010000229,6.590000153,4.559999943,9.489999771,4.860000134,3.680000067,0,0,0,0.360000014,0,16.68000031,0.340000004,2.190000057,80.16000366,10.17000008,49.09999847,61.33000183,0.870000005,10.14000034,3.579999924,0,24.90999985,20.04000092,-999,2.730000019,56.75999832,26.09000015,57.06999969,12.22000027,42.5,42.15000153,94.30999756,15.26000023,7.269999981,1.429999948,25.23999977,5.5,5.230000019,82.94999695,194,0,2252,263,109,25,0,22,61,3067,2252,194,0,263,291,0,78,257,141,40,0,66,0,0,0,295,3,0,118,14,12,215,202,174,15,291,149,0,0,2961,11,0,140,113,494,10,0,1139,440,833,69028,-999,76786,42500,27294,2599,93,1262,2136,532,74,42,0,0,1622,325,207,54,12,690,54,25,913,1376,140,1383,679,774,11,128,71,2499,0,12,105,184,440,949,116,833,354,479,949,1002,375000,400,895,691,468,223,44,2654,670,146,23
22,071,012102,67.52999878,12.51000023,13.09000015,0.460000008,2.829999924,0,0.800000012,1.669999957,0,0.119999997,0.100000001,0.629999995,2.970000029,3.480000019,0,0,9.239999771,1.480000019,0,0,0,3.650000095,1.450000048,2.029999971,4.429999828,1.039999962,6.150000095,10.84000015,10.43000031,0.899999976,5.420000076,3.190000057,2.900000095,0,0,0,0,0,17.05999947,0.639999986,1.620000005,84.65000153,10.56999969,36.54000092,34.34000015,1.279999971,7.320000172,2.130000114,0.689999998,44.84999847,50.13999939,-999,5.909999847,0,25.23999977,0,6.230000019,47.84999847,32.59999847,96.88999939,5.610000134,4.889999866,1.309999943,9.380000114,1.950000048,8.369999886,78.51999664,540,19,2791,541,33,0,5,4,26,4133,2791,517,19,541,117,0,69,83,97,0,0,50,8,0,0,137,0,5,60,183,84,448,431,254,43,224,132,0,0,4079,0,0,37,120,696,26,0,619,203,512,34722,23939,44250,56250,13916,3901,83,1325,1300,583,44,0,0,0,1111,557,103,26,38,446,16,10,524,1457,154,2307,843,455,17,97,12,217857,9,12,0,42,203,546,34,512,245,267,546,1399,491500,178,529,402,232,202,54,4000,375,78,17
22,071,012200,68.15000153,11.64000034,7.809999943,0.140000001,10.25,0,0,0.720000029,0,0,0,9.289999962,15.46000004,11.81000042,16.87000084,9.470000267,50.91999817,0,0,0,50.47000122,0,0,0.670000017,1.629999995,0.289999992,8.329999924,12.31000042,8.090000153,0.959999979,7.230000019,3.589999914,0.720000029,0,0.050000001,0,0,0,17,0,12.46000004,73.29000092,3.569999933,69.87999725,71.83000183,2.5,5.190000057,4.849999905,0.200000003,7.949999809,10.47000027,100,2.480000019,3.329999924,3.069999933,0,13.43000031,64.26999664,30.71999931,93.76999664,26.38999939,12.26000023,4.929999828,35.93000031,20.04999924,18.38999939,70.59999847,243,3,1423,163,0,0,0,0,194,2088,1423,243,3,163,214,0,15,220,168,41,23,83,0,0,0,214,108,0,0,34,14,257,169,174,6,151,75,1,0,1977,0,0,20,15,336,0,0,1284,484,806,80833,65074,79779,74750,41812,1526,74,1079,1999,159,210,7,3,3,1375,144,163,5,95,614,45,160,941,1119,40,820,573,775,27,56,48,-999,4,12,0,214,484,931,125,806,518,288,931,995,317300,286,873,569,551,256,103,1606,577,322,89
22,071,012300,43.08000183,52.18999863,3.49000001,0.389999986,0,0,0,0,0,0,0,0,4.699999809,6.789999962,24.25,10.02000046,0,0,0,0,-999,-999,1.409999967,0.170000002,0,0,2.309999943,6.639999866,6.360000134,1.179999948,2.25,1.799999952,0.50999999,0,0,0,0,0,7.320000172,1.179999948,32.77000046,40.22999954,13.32999992,71.41000366,43.25,1.179999948,11.13000011,7.639999866,0.340000004,24.46999931,9.920000076,0,27.72999954,38.68999863,0,-999,21.81999969,49.74000168,31.92000008,90.80999756,19.73999977,11.07999992,2.809999943,23.98999977,15.22999954,35.84999847,73.76999664,928,7,766,62,0,0,0,0,0,1778,766,928,7,62,0,0,0,36,52,225,93,0,0,0,0,0,0,0,25,0,3,118,113,41,0,40,32,0,0,1693,0,0,21,9,124,20,0,1300,357,774,51375,25909,66696,59750,27022,1427,109,1015,1778,435,928,359,7,0,766,76,62,0,376,351,32,426,523,1155,154,689,492,439,12,113,0,-999,6,99,0,0,357,990,216,774,385,389,990,1182,205200,316,899,571,351,197,50,1517,364,231,128
22,071,012400,40.43000031,50.02000046,8.949999809,0,0.300000012,0,0,0,0.300000012,0,0,0,20.19000053,8.149999619,25.95999908,9.930000305,25.27000046,0.550000012,-999,-999,0,0,2.309999943,0.839999974,0,0.49000001,0.639999986,10.32999992,1.080000043,1.179999948,7.96999979,3.440000057,1.179999948,0,0,0,0,0,14.14999962,0.600000024,26.01000023,54.50999832,4.840000153,51.5,61.77000046,7.53000021,27.60000038,4.139999866,1.970000029,35.31999969,5.349999905,-999,29.20000076,66.18000031,0.550000012,0,16.12999916,76.94000244,22.20999908,88.73000336,28.68000031,11.89999962,5.360000134,54.00999832,15.73999977,19.29000092,64.16000366,1017,0,822,182,0,6,0,0,0,2033,822,1017,0,182,6,0,0,166,67,264,101,46,1,0,0,6,0,0,47,0,17,210,22,13,10,162,70,0,0,1823,0,0,24,24,258,11,0,1242,565,759,63708,19129,94306,156875,30288,1450,60,837,2033,718,1017,673,0,0,822,44,182,1,347,351,61,323,677,868,42,864,445,517,63,231,0,-999,40,165,0,6,565,905,146,759,584,175,905,813,297100,201,803,487,583,242,109,1557,841,245,109
22,071,012500,64.01000214,25.87000084,4.489999771,0,4.360000134,0,1.269999981,1.269999981,0,0,0,1.809999943,6.179999828,19.37000084,27.20000076,7.25,1.49000001,43.27999878,0,0,0,21.54000092,0,0.340000004,1.539999962,0.540000021,2.410000086,8.779999733,4.21999979,0.469999999,8.380000114,3.75,5.5,0,0,0,0,0,10.56000042,1.779999971,18.84000015,64.41999817,2.930000067,51.70999908,60.08000183,0,5.489999771,9.710000038,2.029999971,19.69000053,16.89999962,0,6.230000019,20.97999954,32.84000015,44.61999893,19.5,37.70999908,50.77999878,74.33000183,12.52999973,24.60000038,12.67000008,27.92000008,20.86000061,23.73999977,68.11000061,386,5,955,67,19,0,0,0,27,1492,955,386,0,67,65,0,19,59,185,105,28,1,29,0,0,65,0,14,0,23,5,131,63,36,8,125,56,0,0,1401,0,0,7,82,148,25,0,1099,257,875,37150,28194,41613,35469,34864,1298,126,729,1478,291,386,81,5,0,941,159,67,22,159,638,50,207,708,751,22,729,377,438,0,40,18,10893,30,16,29,65,257,1087,212,875,330,545,1087,789,302000,552,808,596,187,367,189,1318,368,275,61
22,071,012600,81.65000153,3.970000029,3.519999981,0.349999994,9.199999809,0,0.400000006,7.590000153,0.800000012,0,0,0.400000006,11.69999981,8.869999886,0,18.98999977,22.86000061,5.710000038,0,100,0,1.080000043,0,1.909999967,0,0,7.590000153,9.399999619,5.179999828,0.800000012,12.67000008,1.75999999,10.81000042,0,0.400000006,1.659999967,0.25,0,15.02999973,5.340000153,11.13000011,78.55000305,5.559999943,67.87999725,71.94000244,3.180000067,10.80000019,4.440000057,0.810000002,22.18000031,18.89999962,0,0,45.56999969,0,47.56999969,12.28999996,34.59000015,47.77999878,97.37999725,11.76000023,12.67000008,2.059999943,32.47000122,19.62999916,10.93999958,74.25,79,7,1624,70,8,16,0,0,8,1989,1624,79,7,70,183,0,151,190,144,0,15,16,4,0,7,185,0,2,0,0,38,187,103,151,0,252,35,8,0,1909,5,33,16,215,287,102,0,1464,393,1006,42500,16591,49957,205833,37081,1755,78,1194,1979,439,79,36,7,0,1614,305,70,0,36,827,24,163,1150,1224,68,822,558,859,38,129,86,23452,16,0,88,185,393,1147,141,1006,348,658,1147,919,331800,548,1117,747,234,252,41,1783,579,350,43
22,071,012700,53.99000168,38.91999817,5.829999924,0,0,0,0,0,0,0,0,0,14.65999985,7.360000134,13.02999973,14,29.87000084,12.98999977,-999,-999,-999,-999,3.670000076,0,0,0.379999995,5.570000172,6.130000114,6.889999866,0.300000012,6.820000172,1.929999948,4.429999828,0,0,0,0,0,10.25,0.639999986,32.79999924,51.88000107,21.02000046,70.58000183,55.79000092,0.639999986,5.230000019,5.079999924,2.119999886,24.30999947,16.34000015,-999,6.550000191,36.29000092,0,-999,12.14000034,48.58000183,42.75999832,94.48999786,18.96999931,14.61999989,4.130000114,30.07999992,19.28000069,20.45999908,73.55999756,1036,0,1426,154,0,0,0,0,0,2641,1426,1028,0,154,0,0,0,209,105,135,145,46,20,0,0,0,0,0,97,0,0,162,182,147,10,180,51,0,0,2508,0,0,8,117,257,16,0,1698,611,1165,42868,25033,54609,93250,31428,2127,108,1244,2641,642,1036,376,0,0,1426,233,154,0,362,726,44,557,881,1532,322,1091,770,694,8,65,0,-999,56,40,0,0,611,1326,161,1165,566,599,1326,903,246900,567,1253,857,501,386,109,2251,677,434,125
22,071,012800,59.02000046,27.03000069,5.079999924,0,3.859999895,0,1.889999986,0.99000001,0.039999999,0.119999997,0,0.829999983,11.47999954,14.09000015,17.93000031,13.98999977,0,0,0,0,0,0,1.019999981,0.949999988,0,1.580000043,3.980000019,6.110000134,5.159999847,0.389999986,7.329999924,2.839999914,1.929999948,0.159999996,0,0,0,0,10.64000034,0.75,20.64999962,60.36000061,1.909999967,58.33000183,53.77000046,4.510000229,9.180000305,5.599999905,1.230000019,18.37999916,11.28999996,0,8.760000229,38.02000046,10.07999992,52.83000183,15.46000004,43.16999817,51.31000137,96.01999664,16.89999962,18.68000031,6.699999809,33.20999908,18.04999924,16.32999992,68.70999908,686,15,1498,129,48,1,3,0,21,2538,1498,686,0,129,98,0,25,172,211,123,96,0,0,0,0,100,0,0,26,0,24,155,131,101,40,186,72,0,4,2274,0,0,10,49,242,17,0,1685,502,1061,51902,49250,56656,46146,34402,2109,118,1285,2274,418,576,219,15,0,1399,158,129,13,183,775,41,348,1017,1310,25,1111,648,691,58,118,29,148438,28,44,28,53,502,1255,194,1061,458,603,1255,1003,278400,644,1205,729,429,474,170,2183,725,394,82
22,071,012900,65.68000031,20.13999939,4.449999809,0,6.099999905,0,0,0,0,2.670000076,0.479999989,0.75,11.89000034,11.05000019,11.89999962,19.72999954,0,10.77000046,-999,-999,23.60000038,0,0.889999986,0,0.340000004,1.159999967,4.110000134,10.40999985,8.420000076,0,8.149999619,4.590000153,1.370000005,0.680000007,0,0,0,0,12.89999962,0.07,22.18000031,65.40000153,5.539999962,63.5,67.73000336,2.319999933,13.68999958,8.449999809,3.220000029,27.19000053,14.48999977,-999,10.55000019,62.93000031,18.45999908,42.70000076,15.64000034,40.54000092,48.18000031,95.72000122,15.68000031,17.32999992,3.079999924,28.09000015,18.60000038,23.82999992,78.86000061,294,0,959,65,0,0,39,7,11,1460,959,294,0,65,89,0,0,114,106,35,58,0,7,0,0,89,21,0,13,5,0,152,123,60,17,119,67,0,10,1395,0,0,0,20,180,1,0,1055,256,809,38877,8796,39528,69750,35066,1231,104,818,1460,397,294,185,0,0,959,139,65,12,178,534,61,234,690,849,47,652,414,554,19,112,29,61250,47,27,38,89,256,959,150,809,328,481,959,700,243200,462,918,638,229,253,45,1285,361,239,61
22,071,013000,38.95999908,60.15999985,0.310000002,0,0,0,0,0,0,0,0,0,3.539999962,7.570000172,27.01000023,9.800000191,0,0,-999,-999,-999,-999,0,0,0,0.560000002,3.829999924,3.140000105,3.700000048,1.129999995,2.319999933,0,0.879999995,0,0,0,0,0,4.860000134,0.620000005,49.09999847,40.43999863,10.14000034,65.80999756,42.79999924,3.910000086,7.699999809,4.480000019,1.940000057,28.92000008,14.32999992,-999,18.95000076,38.79000092,0,-999,16.95999908,30.78000069,42.40999985,91.06999969,18.70000076,17,2.819999933,21.01000023,26.98999977,37.31999969,65.19000244,959,0,621,5,0,0,0,0,0,1594,621,959,0,5,0,0,0,22,47,259,94,0,0,0,0,0,0,0,0,0,0,50,59,61,9,37,0,0,0,1462,0,0,18,14,71,9,0,1051,343,744,24947,21463,66200,-999,25568,1296,58,792,1594,461,959,372,0,0,621,89,5,0,393,346,5,516,425,878,89,743,489,339,31,61,0,-999,31,65,0,0,343,896,152,744,229,515,896,656,146100,380,816,485,298,271,45,1304,274,352,128
22,071,013100,2.140000105,88.12000275,9.369999886,0,0,0,0,0,0,0,0,0,0,0,26.36000061,9.869999886,16.11000061,0,-999,-999,-999,-999,0,1.379999995,0,0,1.00999999,0.629999995,0.569999993,0,4.340000153,0.75,5.090000153,0,0,0,0,0,7.079999924,3.650000095,63,6.5,13.98999977,59.59999847,19.13999939,2.710000038,4.78000021,2.029999971,2.579999924,51.40999985,41.18000031,-999,30.71999931,51.43999863,45.63999939,-999,31.97999954,36.97000122,18.19000053,84.23999786,28.71999931,10.61999989,3.710000038,16.76000023,20.45000076,43.88999939,64.91000366,1419,0,34,149,0,0,0,0,0,1591,34,1402,0,149,0,0,0,0,0,374,140,24,0,0,0,0,0,0,0,0,22,10,9,16,0,69,12,0,0,1399,0,0,0,81,99,51,0,892,319,587,20733,19680,36667,36094,11829,1134,23,627,1591,818,1419,730,0,0,34,14,149,68,523,20,44,562,58,729,102,604,360,120,17,30,0,-999,41,98,0,0,319,863,276,587,217,370,863,644,109600,157,727,381,457,169,59,1193,200,244,140
22,071,013200,28.28000069,67.5,4.21999979,0,0,0,0,0,0,0,0,0,0,4.869999886,14.17000008,21.95000076,10.19999981,0,-999,-999,-999,-999,0.860000014,0,1.029999971,0,4.519999981,1.590000033,3.099999905,0,2.839999914,0.430000007,2.410000086,0,0.090000004,0,0,0,7.440000057,1.25999999,46.81000137,24.52000046,6.519999981,62.54999924,30.67000008,1.570000052,3.519999981,2.779999971,5.510000229,27.15999985,28.77000046,-999,2.650000095,25.36000061,41.84000015,-999,18.40999985,36.11999893,29.85000038,95.08000183,10.06999969,29.27000046,7.489999771,37.77000046,15.13000011,20.31999969,70.19000244,1581,0,657,98,0,0,0,0,0,2323,657,1568,0,98,0,0,0,0,32,224,347,10,0,0,0,0,0,0,20,24,0,37,72,105,0,66,10,2,0,2298,0,0,0,56,171,29,0,1835,566,1077,40582,34248,55721,-999,24861,2089,58,1337,2323,631,1581,401,0,0,657,189,98,41,737,315,25,859,450,1365,89,1255,785,410,21,47,0,-999,128,15,0,0,566,1320,243,1077,389,688,1320,845,218300,394,1255,756,234,680,174,2089,789,316,115
22,071,013301,89.98000336,0.74000001,7.190000057,0,1.769999981,0,0,1.769999981,0,0,0,0,17.69000053,19.5,0,3.849999905,14.73999977,25.10000038,-999,-999,17.73999977,0,0.689999998,2.49000001,0,1.629999995,9.159999847,12.34000015,15.14000034,2.579999924,5.670000076,3.690000057,0.230000004,0,0,0,0,0.460000008,12.82999992,1.299999952,12.10999966,69.44999695,3.700000048,53.43999863,65.55000305,4.409999847,25,6.840000153,2.549999952,3.950000048,4.360000134,-999,1.389999986,3.849999905,0,0,16.40999985,91.66999817,14.03999996,89.01999664,20.89999962,26.34000015,13.73999977,54.24000168,23.20999908,5.440000057,57.13999939,26,0,3143,251,0,0,0,0,0,3493,3143,26,0,251,62,0,62,556,613,0,1,37,63,0,0,62,11,0,24,0,87,431,529,320,57,198,129,0,0,3296,0,0,90,8,423,43,16,2435,938,1477,94250,-999,105568,55192,53086,2763,189,1724,3493,138,26,1,0,0,3143,137,251,0,13,1365,78,295,1691,1757,65,1542,824,1130,76,431,21,192614,89,13,0,62,938,1767,290,1477,1354,123,1767,1042,369800,248,1573,844,730,920,480,2878,1561,668,51
22,071,013302,66.36000061,19.40999985,5.389999866,0,6.449999809,0,3.349999905,3.099999905,0,0,0,0,12.85999966,19.21999931,3.400000095,20.15999985,0,10.38000011,-999,-999,16.54000092,4.71999979,0,0,0,0,8.489999771,10.06000042,4.170000076,0,10.36999989,4.570000172,5.739999771,0,0.050000001,0.709999979,0.50999999,0,9.270000458,0.050000001,7.679999828,76.76000214,6.309999943,43.56000137,67.79000092,5.170000076,23.76000023,12.23999977,1.639999986,12.23999977,7.699999809,-999,0,21.81999969,16.04000092,0,12.93000031,79.09999847,22.44000053,80.87000275,14.07999992,25.36000061,9.449999809,55.04000092,11.32999992,0,54.38999939,382,0,1306,106,66,0,0,0,0,1968,1306,382,0,106,127,0,61,168,251,13,77,0,11,0,0,127,21,6,0,0,0,198,82,167,0,204,90,1,0,1921,10,14,0,113,178,1,0,1420,518,842,89545,63750,128750,14063,63377,1691,207,947,1888,231,362,79,0,0,1246,96,106,17,164,527,79,109,1090,967,61,877,382,642,49,225,44,94500,31,0,0,127,518,967,125,842,666,176,967,664,328800,217,782,458,277,499,186,1766,972,200,0
22,071,013400,59.47000122,20.62999916,5.110000134,0,8.739999771,0,0.579999983,1.679999948,1.419999957,1.320000052,3.109999895,0,2.74000001,19.20000076,0,28.31999969,0,11.34000015,-999,-999,0,0,1.789999962,0,0,0.529999971,4.420000076,6.889999866,6.789999962,0,13.10999966,2.529999971,12.63000011,0.529999971,0,0,0,0,16.10000038,0.639999986,18.11000061,61.06999969,3.75,50.06999969,63.09000015,4.730000019,13,10.76000023,2.799999952,32.13999939,16.70999908,-999,1.720000029,56.43999863,22.68000031,80.12000275,35.54999924,27.80999947,83.62000275,64.15000153,2.210000038,25.31999969,5.579999924,26.62000084,16.10000038,1.720000029,88.69000244,392,0,1130,97,11,27,25,59,0,1900,1130,392,0,97,166,0,32,31,217,0,111,0,11,0,0,166,0,0,34,0,0,131,129,84,10,249,48,0,10,1863,0,0,0,240,300,12,0,1513,233,1291,46250,9805,73250,64722,52187,1858,200,1100,1820,585,365,206,0,0,1089,182,97,22,322,709,76,274,924,1094,41,753,377,694,52,143,101,15511,51,4,133,166,233,2003,712,1291,359,932,2003,989,319400,1675,1285,1145,42,481,106,1863,496,300,4
22,071,013500,83.88999939,2.029999971,8.590000153,0,2.890000105,0,0.629999995,0,0.959999979,0,0,0.050000001,0.400000006,26.21999931,0,0,0,0,0,0,0,0,2.410000086,0,0,1.639999986,4.53000021,10.81000042,9.789999962,0,11.14000034,3.809999943,6.800000191,0.430000007,0,0,0,0,11.47999954,2.269999981,24.13999939,55.56999969,2.710000038,65,56.08000183,0.790000021,18.29000092,13.75,1.539999962,10.89999962,7.880000114,0,0,2.380000114,44.38000107,15,52.43000031,30.05999947,81.06999969,96.37000275,0.920000017,35.02000046,8.300000191,32.04000092,21.82999992,0,75.37000275,42,10,1739,178,13,20,0,0,1,2073,1739,42,0,178,60,0,0,7,456,0,0,0,0,0,0,60,0,0,50,0,0,224,203,94,34,231,79,0,9,2073,0,0,0,141,238,47,0,2001,337,1417,62337,22019,62083,51023,67607,2043,281,1389,2073,226,42,1,10,0,1739,137,178,79,21,1224,89,483,1112,1401,38,800,520,779,11,254,29,71917,32,0,9,60,337,2979,1562,1417,426,991,2979,957,412700,2415,2871,1068,19,726,172,2066,662,451,0
22,071,013600,35.20999908,59.24000168,5.159999847,0,0,0,0,0,0,0,0,0,3.589999914,7.730000019,35.63000107,5.420000076,0,0,-999,-999,-999,-999,2.039999962,0,0,0.49000001,3.599999905,7.78000021,3.400000095,0.49000001,3.599999905,0.389999986,0,0,0.389999986,0,0,0,9.850000381,0,42.75999832,28.12999916,9.409999847,66.48999786,30.62999916,2.99000001,18.30999947,0.629999995,1.070000052,31.61000061,23.20000076,-999,25.27000046,39.56999969,0,-999,12.27000046,57.11000061,19.71999931,91.94999695,22.37000084,12.15999985,1.649999976,25.80999947,19.04999924,35.70999908,73.16999817,609,0,362,53,0,0,0,0,0,1028,362,609,0,53,0,0,0,13,28,217,33,0,0,0,0,0,0,0,21,0,0,80,35,37,5,37,4,4,0,944,0,0,5,0,93,0,0,718,182,436,32735,21716,45179,60250,18608,798,5,568,1028,325,609,241,0,0,362,84,53,0,208,199,25,307,202,627,59,367,244,174,17,104,0,-999,11,46,0,0,182,497,61,436,249,187,497,671,162500,98,457,319,230,125,17,798,206,152,65
